ï»¿X;Y;FID;AÃ±o;IdAccident;Latitud;longitud;ClaseAccid;Fecha;Hora;RegiÃ³n;Comuna;Tipo_Accid;Tipo__CONA;Zona;UbicaciÃ³n;Causa__CON;Causa_Acci;Calle_Uno;Calle_Dos;Intersecci;NÃºmero;Ruta;Ubicaci_1;Calzada;Tipo_Calza;Estado_Cal;CondiciÃ³n;Estado_Atm;Fallecidos;Graves;Menos_Grav;Leves
-7865401,073;-3954178,937;15412;2024;1642326;-33,442441;-70,6561;1;2024/09/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SANTIAGO;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;AMUNATEGUI;MONEDA;AMUNATEGUI - MONEDA;0;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7857566,964;-3951848,565;15413;2024;1645885;-33,424971;-70,585725;1;2024/10/24 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LAS CONDES;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;CRISTOBAL COLON;ALCANTARA;ALCANTARA - CRISTOBAL COLON;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7872259,579;-3993491,519;15414;2024;1642327;-33,736623;-70,717711;1;2024/10/03 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;BUIN;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE;CAMINO EL ARPA;;- CAMINO EL ARPA;1400;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;NUBLADO;0;0;0;0
-7862994,012;-3953864,503;15415;2024;1643766;-33,440084;-70,634477;1;2024/05/09 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SANTIAGO;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;BARON PIERRE DE COUBERTIN;VICUNA MACKENNA;BARON PIERRE DE COUBERTIN - VICUNA MACKENNA;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7856353,693;-3947978,142;15416;2024;1645886;-33,395948;-70,574826;1;2024/10/24 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;VITACURA;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LAS HUALTATAS;TERESA CONCHA WALKER;LAS HUALTATAS - TERESA CONCHA WALKER;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7875398,12;-3953035,569;15417;2024;1642329;-33,43387;-70,745905;1;2024/08/31 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUDAHUEL;CHOQUE FRONTAL;CHOQUE;URBANA;TRAMO DE VIA RECTA;ALCOHOL EN CONDUCTOR;CONDUCCION EN ESTADO DE EBRIEDAD;SAN ANDRES;;- SAN ANDRES;1157;;;BIDIRECCIONAL;ASFALTO;REGULAR;SECO;DESPEJADO;0;0;0;1
-7865466,418;-3957857,799;15418;2024;1643769;-33,470013;-70,656687;1;2024/10/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SANTIAGO;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;VIEL;GRAL RONDIZZONI;GRAL RONDIZZONI - VIEL;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7857077,381;-3951718,254;15419;2024;1645888;-33,423994;-70,581327;1;2024/10/25 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LAS CONDES;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION CAMBIAR SORPRESIVAMENTE PISTA CIRCULACION;CRISTOBAL COLON;ALICANTE;ALICANTE - CRISTOBAL COLON;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7886214,145;-3954094,091;15420;2024;1643770;-33,441805;-70,843067;1;2024/10/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUDAHUEL;CHOQUE POSTERIOR/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;RUTA 68;CAMINO LAGUNA CAREN;CAMINO LAGUNA CAREN - RUTA 68;0;;;UNIDIRECCIONAL;MIXTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7868995,246;-3968789,879;15421;2024;1643771;-33,551894;-70,688387;1;2024/10/13 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;EL BOSQUE;OTRO TIPO;OTRO TIPO;URBANA;TRAMO DE VIA RECTA;ALCOHOL EN CONDUCTOR;CONDUCCION EN ESTADO DE EBRIEDAD;EL PILLAN;;- EL PILLAN;1266;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7866699,393;-3955337,362;15422;2024;1642333;-33,451124;-70,667763;1;2024/09/11 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SANTIAGO;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;FALLAS MECANICAS;FALLAS MECANICAS FRENOS;ABATE MOLINA;SAZIE;ABATE MOLINA - SAZIE;0;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7873425,316;-3960365,038;15423;2024;1645907;-33,488799;-70,728183;1;2024/10/24 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;CERRILLOS;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE;MEXICO;;- MEXICO;2358;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7854538,963;-3960795,378;15424;2024;1642335;-33,492023;-70,558524;1;2024/10/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;DROGAS Y/O FATIGA EN CONDUCTOR;CONDICIONES FISICAS DEFICIENTES (CANSANCIO, SUENO);MARIANO SANCHEZ FONTECILLA;QUILIN;MARIANO SANCHEZ FONTECILLA - QUILIN;0;;;BIDIRECCIONAL;CONCRETO;BUENO;MOJADO;LLUVIA;0;0;0;0
-7875631,015;-3957856,836;15425;2024;1643781;-33,470006;-70,747997;1;2024/10/09 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;LONGITUDINAL;EL DESCANSO;EL DESCANSO - LONGITUDINAL;0;;;BIDIRECCIONAL;MIXTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7856601,713;-3957875,815;15426;2024;1645910;-33,470148;-70,577054;1;2024/10/25 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;COLISION LATERAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;GRECIA;AMERICO VESPUCIO;AMERICO VESPUCIO - GRECIA;0;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7874628,235;-3955540,829;15427;2024;1642337;-33,452649;-70,738989;1;2024/10/02 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LO PRADO;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;TTE CRUZ;GRAL OSCAR BONILLA;GRAL OSCAR BONILLA - TTE CRUZ;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7871844,246;-3951723,322;15428;2024;1643783;-33,424032;-70,71398;1;2024/10/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;QUINTA NORMAL;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE SIN SENALIZACION;IMPRUDENCIA DEL CONDUCTOR;ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE;SAMUEL IZQUIERDO;ALSINO;ALSINO - SAMUEL IZQUIERDO;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;1;1
-7873034,362;-3963026,354;15429;2024;1645911;-33,508735;-70,724671;1;2024/10/25 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;CERRILLOS;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SENAL PARE;IMPRUDENCIA DEL CONDUCTOR;ADELANTAMIENTO SIN EL ESPACIO O TIEMPO SUFICIENTE;AMERICO VESPUCIO;LA UNION;AMERICO VESPUCIO - LA UNION;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;1;0
-7879450,038;-3951033,112;15430;2024;1642339;-33,418857;-70,782304;1;2024/09/01 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUDAHUEL;COLISION;COLISION;URBANA;TRAMO DE VIA RECTA;ALCOHOL EN CONDUCTOR;CONDUCCION EN ESTADO DE EBRIEDAD;AMERICO VESPUCIO;;- AMERICO VESPUCIO;14;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;REGULAR;SECO;NUBLADO;0;0;0;0
-7878184,781;-3992860,913;15431;2024;1643784;-33,731912;-70,770938;1;2024/10/10 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;BUIN;CHOQUE POSTERIOR/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;CAMINO BUIN MAIPO;;- CAMINO BUIN MAIPO;2798;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7870686,746;-3961110,534;15432;2024;1645912;-33,494384;-70,703582;1;2024/10/26 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;CERRILLOS;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;PEDRO AGUIRRE CERDA;;- PEDRO AGUIRRE CERDA;6100;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7855238,161;-3948286,416;15433;2024;1642340;-33,39826;-70,564805;1;2024/10/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LAS CONDES;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL CEDA EL PASO;PDTE RIESCO;OSCAR TENHANN;OSCAR TENHANN - PDTE RIESCO;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7871351,1;-3957369,254;15434;2024;1642341;-33,466352;-70,70955;1;2024/09/23 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;ESTACION CENTRAL;COLISION POR ALCANCE;COLISION;URBANA;PASO PARA PEATONES;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;5 DE ABRIL;EL LINGUE;5 DE ABRIL - EL LINGUE;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;NUBLADO;0;0;0;0
-7873238,483;-3953451,13;15435;2024;1645919;-33,436985;-70,726505;1;2024/10/17 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;CERRO NAVIA;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SENAL PARE;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;SAN FRANCISCO;LOS RETAMOS;LOS RETAMOS - SAN FRANCISCO;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7872764,524;-3955971,256;15436;2024;1642342;-33,455875;-70,722247;1;2024/10/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LO PRADO;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL CEDA EL PASO;GRAL OSCAR BONILLA;NEPTUNO;GRAL OSCAR BONILLA - NEPTUNO;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;2
-7872843,338;-3953907,059;15437;2024;1645924;-33,440403;-70,722955;1;2024/10/17 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LO PRADO;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER LUZ ROJA DE SEMAFORO;NEPTUNO;LOS COPIHUES;LOS COPIHUES - NEPTUNO;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7902063,814;-3985865,927;15438;2024;1642350;-33,679638;-70,985447;1;2024/10/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;BUIN;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;MANUEL RODRIGUEZ;ANIBAL PINTO;ANIBAL PINTO - MANUEL RODRIGUEZ;0;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7872256,128;-3985654,434;15439;2024;1643785;-33,678057;-70,71768;1;2024/10/11 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SAN BERNARDO;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SENAL PARE;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;RIBERA NORTE RIO MAIPO;PDTE JORGE ALESSANDRI RODRIGUEZ;PDTE JORGE ALESSANDRI RODRIGUEZ - RIBERA NORTE RIO MAIPO;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;NUBLADO;0;0;0;1
-7873054,288;-3958782,636;15440;2024;1645926;-33,476943;-70,72485;1;2024/10/27 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;EL VIENTO;;- EL VIENTO;4118;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7875103,792;-3990951,234;15441;2024;1642352;-33,717644;-70,743261;1;2024/10/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;BUIN;CHOQUE POSTERIOR/FRENTE;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LIMITE URBANO;;- LIMITE URBANO;414;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7873835,64;-3993190,333;15442;2024;1643786;-33,734373;-70,731869;1;2024/10/11 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;BUIN;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;LATERAL PONIENTE;JOSE ALBERTO BRAVO;JOSE ALBERTO BRAVO - LATERAL PONIENTE;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;NUBLADO;0;0;0;0
-7851871,748;-3958872,854;15443;2024;1645930;-33,477619;-70,534564;1;2024/10/25 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;ALCOHOL EN CONDUCTOR;CONDUCCION EN ESTADO DE EBRIEDAD;GRECIA;RIO CLARO;GRECIA - RIO CLARO;0;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7864284,762;-3968452,874;15444;2024;1642355;-33,549371;-70,646072;1;2024/10/08 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SAN RAMON;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SENAL PARE;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;ECUADOR;JUAN LUIS SANFUENTES;ECUADOR - JUAN LUIS SANFUENTES;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7854009,305;-3969714,389;15445;2024;1645931;-33,558815;-70,553766;1;2024/10/22 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LAS TORRES;DIEGO PORTALES;DIEGO PORTALES - LAS TORRES;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7874364,853;-3992545,689;15446;2024;1642356;-33,729557;-70,736623;1;2024/10/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;BUIN;CHOQUE LADO/FRENTE;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;LONGITUDINAL SUR;;- LONGITUDINAL SUR;190;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7870381,507;-3952887,504;15447;2024;1645933;-33,43276;-70,70084;1;2024/10/17 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;QUINTA NORMAL;COLISION FRONTAL;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION CONTRA SENTIDO DEL TRANSITO;VARGAS FONTECILLA;;- VARGAS FONTECILLA;4681;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7866866,595;-3955039,306;15448;2024;1642357;-33,44889;-70,669265;1;2024/09/06 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SANTIAGO;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;LIBER BERNARDO O'HIGGINS;CIENFUEGOS;CIENFUEGOS - LIBER BERNARDO O'HIGGINS;0;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7871613,035;-3970837,632;15449;2024;1643787;-33,567223;-70,711903;1;2024/10/12 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SAN BERNARDO;COLISION FRONTAL;COLISION;URBANA;CRUCE CON SEMAFORO APAGADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;PDTE JORGE ALESSANDRI RODRIGUEZ;CAMINO LA VARA;CAMINO LA VARA - PDTE JORGE ALESSANDRI RODRIGUEZ;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7868246,734;-3966101,06;15450;2024;1645936;-33,531762;-70,681663;1;2024/10/25 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA CISTERNA;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;AMERICO VESPUCIO;JOSE JOAQUIN PRIETO VIAL;AMERICO VESPUCIO - JOSE JOAQUIN PRIETO VIAL;0;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7859269,93;-3972891,495;15451;2024;1642358;-33,582595;-70,601023;1;2024/10/04 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PUENTE ALTO;CHOQUE FRENTE/POSTERIOR;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;RODAS;EL MOISES;EL MOISES - RODAS;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7875028,317;-3959729,301;15452;2024;1643789;-33,484036;-70,742583;1;2024/10/14 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;TRAMO DE VIA RECTA;DESOBEDIENCIA A SENALIZACION;SENALIZACION DESOBEDECER SENAL PARE;SEGUNDA TRANSVERSAL;PROVIDENCIA;PROVIDENCIA - SEGUNDA TRANSVERSAL;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7866371,111;-3967043,651;15453;2024;1645938;-33,53882;-70,664814;1;2024/10/26 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA CISTERNA;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;GRAN AVDA JOSE MIGUEL CARRERA;OSSA;GRAN AVDA JOSE MIGUEL CARRERA - OSSA;0;;;BIDIRECCIONAL CON BANDEJON;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7866057,191;-3954102,229;15454;2024;1642362;-33,441866;-70,661994;1;2024/09/13 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;SANTIAGO;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;AGUSTINAS;ALMTE BARROSO;AGUSTINAS - ALMTE BARROSO;0;;;UNIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
-7863709,462;-3969493,841;15455;2024;1643790;-33,557164;-70,640904;1;2024/10/15 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LA PINTANA;CHOQUE FRENTE/LADO;CHOQUE;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;VENANCIA LEIVA;;- VENANCIA LEIVA;1965;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7876329,976;-3993042,688;15456;2024;1642363;-33,73327;-70,754276;1;2024/10/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;BUIN;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;CAMINO BUIN MAIPO;;- CAMINO BUIN MAIPO;1201;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;1;0
-7877433,486;-3961684,005;15457;2024;1643792;-33,49868;-70,764189;1;2024/10/15 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION POR ALCANCE;COLISION;URBANA;CRUCE CON SEMAFORO FUNCIONANDO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION SIN MANTENER DISTANCIA RAZONABLE NI PRUDENTE;ARGENTINA;SAN MARTIN;ARGENTINA - SAN MARTIN;0;;;UNIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7872061,621;-3955316,109;15458;2024;1645942;-33,450965;-70,715933;1;2024/09/24 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;LO PRADO;COLISION PERPENDICULAR;COLISION;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;NO RESPETAR DERECHO PREFERENTE DE PASO A VEHICULO;DORSAL;CALETA IQUIQUE;CALETA IQUIQUE - DORSAL;0;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;1
-7874613,429;-3962312,64;15459;2024;1643793;-33,503389;-70,738856;1;2024/10/15 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;MAIPU;COLISION LATERAL;COLISION;URBANA;OTROS NO CONSIDERADOS;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;AMERICO VESPUCIO;;- AMERICO VESPUCIO;1473;;;BIDIRECCIONAL CON BANDEJON;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7876265,077;-3992955,013;15460;2024;1642365;-33,732615;-70,753693;1;2024/10/05 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;BUIN;COLISION POR ALCANCE;COLISION;URBANA;TRAMO DE VIA RECTA;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;CAMINO BUIN MAIPO;;- CAMINO BUIN MAIPO;1091;;;BIDIRECCIONAL;ASFALTO;BUENO;SECO;DESPEJADO;0;0;0;0
-7855982,443;-3961389,39;15461;2024;1645945;-33,496473;-70,571491;1;2024/10/26 00:00:00+00;1899/12/30 00:00:00+00;REGION METROPOLITANA;PENALOLEN;CHOQUE FRONTAL;CHOQUE;URBANA;CRUCE CON SENAL CEDA EL PASO;IMPRUDENCIA DEL CONDUCTOR;CONDUCCION NO ATENTO CONDICIONES TRANSITO MOMENTO;QUILIN;LOS CEREZOS;LOS CEREZOS - QUILIN;0;;;BIDIRECCIONAL;CONCRETO;BUENO;SECO;DESPEJADO;0;0;0;0
